date,Close,High,Low,Open,Volume
,^SET.BK,^SET.BK,^SET.BK,^SET.BK,^SET.BK
2025-08-01,1218.3299560546875,1255.3900146484375,1217.3699951171875,1252.5,4796000
2025-08-04,1229.4000244140625,1231.1099853515625,1212.6800537109375,1222.5799560546875,3153600
2025-08-05,1246.9599609375,1250.3599853515625,1233.43994140625,1235.1300048828125,4058800
2025-08-06,1264.469970703125,1266.52001953125,1248.0899658203125,1253.8499755859375,5670100
2025-08-07,1265.1500244140625,1280.780029296875,1260.31005859375,1270.43994140625,5528300
2025-08-08,1259.0699462890625,1266.010009765625,1253.239990234375,1260.47998046875,4359000
2025-08-13,1277.4300537109375,1280.1600341796875,1263.9300537109375,1270.550048828125,5198500
2025-08-14,1266.6700439453125,1283.550048828125,1266.050048828125,1277.0899658203125,4744300
2025-08-15,1259.4200439453125,1270.8900146484375,1253.510009765625,1268.8800048828125,4432500
2025-08-18,1242.31005859375,1260.22998046875,1242.31005859375,1260.22998046875,3479100
2025-08-19,1235.760009765625,1248.4000244140625,1235.760009765625,1238.8499755859375,3308400
2025-08-20,1248.1300048828125,1251.1400146484375,1228.4300537109375,1234.489990234375,3841400
2025-08-21,1244.7900390625,1254.52001953125,1243.530029296875,1252.6099853515625,4098900
2025-08-22,1253.3900146484375,1257.989990234375,1245.300048828125,1247.25,3186500
2025-08-25,1262.6700439453125,1268.1300048828125,1260.760009765625,1264.68994140625,3288600
2025-08-26,1251.260009765625,1262.9300537109375,1249.449951171875,1255.949951171875,4758300
2025-08-27,1248.030029296875,1260.75,1246.8599853515625,1253.4100341796875,3144200
2025-08-28,1250.0899658203125,1255.43994140625,1246.0,1247.760009765625,3094000
2025-08-29,1236.6099853515625,1255.8399658203125,1236.6099853515625,1248.3199462890625,4142500
2025-09-01,1244.47998046875,1246.5799560546875,1230.550048828125,1234.93994140625,7450600
2025-09-02,1248.780029296875,1253.5999755859375,1243.47998046875,1248.5899658203125,3314200
2025-09-03,1259.31005859375,1261.8499755859375,1249.9100341796875,1250.7900390625,4728000
2025-09-04,1252.550048828125,1270.739990234375,1250.8599853515625,1262.3800048828125,4258600
2025-09-05,1264.800048828125,1270.31005859375,1255.7099609375,1258.6199951171875,5329700
2025-09-08,1266.1099853515625,1276.1500244140625,1264.7900390625,1273.6199951171875,4890500
2025-09-09,1276.0799560546875,1276.0799560546875,1266.5799560546875,1269.31005859375,4699300
2025-09-10,1278.050048828125,1281.18994140625,1274.3900146484375,1279.02001953125,4590600
2025-09-11,1288.030029296875,1291.6400146484375,1279.47998046875,1279.47998046875,4333200
2025-09-12,1293.6199951171875,1299.18994140625,1289.31005859375,1295.43994140625,3602100
2025-09-15,1299.780029296875,1300.5999755859375,1287.93994140625,1294.5899658203125,3933700
2025-09-16,1308.18994140625,1309.9000244140625,1303.2900390625,1304.3699951171875,4562700
2025-09-17,1306.68994140625,1311.800048828125,1304.6700439453125,1308.72998046875,5327800
2025-09-18,1297.010009765625,1312.739990234375,1292.72998046875,1312.1500244140625,5205300
2025-09-19,1292.719970703125,1302.489990234375,1292.4100341796875,1299.8499755859375,4907700
2025-09-22,1282.5400390625,1296.4200439453125,1282.5400390625,1294.68994140625,4005200
2025-09-23,1273.199951171875,1290.8399658203125,1272.6800537109375,1284.989990234375,4298700
2025-09-24,1278.4100341796875,1282.18994140625,1268.489990234375,1273.5,3551200
2025-09-25,1288.260009765625,1289.7099609375,1279.1099853515625,1280.7900390625,3132600
2025-09-26,1278.739990234375,1288.1300048828125,1278.199951171875,1285.449951171875,3083400
2025-09-29,1288.0699462890625,1292.239990234375,1278.9000244140625,1285.7099609375,3297200
2025-09-30,1274.1700439453125,1290.5400390625,1270.4200439453125,1286.4000244140625,3608500
2025-10-01,1275.030029296875,1280.81005859375,1271.780029296875,1272.4599609375,3466200
2025-10-02,1288.2900390625,1294.1400146484375,1282.949951171875,1284.75,3201300
2025-10-03,1293.6099853515625,1300.050048828125,1286.27001953125,1290.3299560546875,3463700
2025-10-06,1285.6400146484375,1299.239990234375,1285.6400146484375,1296.2900390625,3225600
2025-10-07,1305.239990234375,1310.6800537109375,1291.9000244140625,1293.6800537109375,2927900
2025-10-08,1304.9200439453125,1314.0699462890625,1303.47998046875,1305.1199951171875,3154300
2025-10-09,1313.989990234375,1317.8800048828125,1309.010009765625,1309.5699462890625,3252900
2025-10-10,1286.97998046875,1296.550048828125,1282.469970703125,1291.0699462890625,2631700
2025-10-14,1266.3800048828125,1291.199951171875,1266.3800048828125,1287.239990234375,10144100
2025-10-15,1286.68994140625,1289.0899658203125,1274.2099609375,1276.8800048828125,3862600
2025-10-16,1291.4599609375,1299.4300537109375,1286.5999755859375,1292.5699462890625,2761100
2025-10-17,1274.6099853515625,1289.72998046875,1274.0999755859375,1282.3399658203125,3162300
2025-10-20,1284.469970703125,1289.6500244140625,1281.800048828125,1285.9100341796875,2307300
2025-10-21,1290.719970703125,1295.1099853515625,1286.8299560546875,1290.4200439453125,2983300
2025-10-22,1302.3499755859375,1311.239990234375,1287.2900390625,1292.1099853515625,3629000
2025-10-24,1313.9100341796875,1321.5699462890625,1305.489990234375,1308.81005859375,3392600
2025-10-27,1323.52001953125,1345.8599853515625,1322.9100341796875,1324.1500244140625,3610400
2025-10-28,1314.280029296875,1331.68994140625,1311.4100341796875,1328.9100341796875,3354800
2025-10-29,1315.6400146484375,1321.7900390625,1312.800048828125,1315.6800537109375,2447700
2025-10-30,1314.6500244140625,1320.22998046875,1302.300048828125,1308.0699462890625,3656900
2025-10-31,1309.5,1318.3299560546875,1304.1099853515625,1308.030029296875,2654000
2025-11-03,1308.8599853515625,1317.47998046875,1304.719970703125,1315.68994140625,2418100
2025-11-04,1298.5999755859375,1313.4000244140625,1296.030029296875,1306.18994140625,3060900
2025-11-05,1295.2900390625,1301.06005859375,1283.1300048828125,1286.3900146484375,2720400
2025-11-06,1313.31005859375,1316.5899658203125,1298.6400146484375,1303.5,2858500
2025-11-07,1302.9100341796875,1314.6300048828125,1302.4599609375,1309.550048828125,2202400
